fecha,departamento,municipio,dia,hora,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesion,escolaridad,codigo_dane
2012-09-23,valle,cali (ct),domingo,18:00:00,urbana,vias publicas,contundentes,a pie,a pie,21,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-23,valle,cali (ct),domingo,20:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,42,femenino,union libre,colombia,desempleado,no reportado,primaria,76001000
2012-09-23,valle,cali (ct),domingo,21:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,35,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-24,valle,cali (ct),lunes,08:00:00,urbana,"colegios, escuelas",no reportado,a pie,a pie,59,femenino,casado,colombia,educador,no reportado,superior,76001000
2012-09-24,valle,cali (ct),lunes,09:45:00,urbana,"colegios, escuelas",no reportado,no reportado,no reportado,37,femenino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-09-24,valle,cali (ct),lunes,11:40:00,urbana,"colegios, escuelas",no reportado,no reportado,no reportado,46,femenino,casado,colombia,educador,no reportado,superior,76001000
2012-09-24,valle,cali (ct),lunes,14:30:00,urbana,vias publicas,arma de fuego,a pie,a pie,35,femenino,casado,colombia,independiente,no reportado,superior,76001000
2012-09-24,valle,cali (ct),lunes,17:20:00,urbana,vias publicas,no reportado,a pie,a pie,61,masculino,casado,colombia,empleado publico,no reportado,superior,76001000
2012-09-24,valle,cali (ct),lunes,19:44:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,62,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2012-09-24,valle,cali (ct),lunes,20:00:00,urbana,vias publicas,contundentes,a pie,a pie,33,masculino,soltero,colombia,desempleado,no reportado,superior,76001000
2012-09-25,valle,cali (ct),martes,01:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,51,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2012-09-25,valle,cali (ct),martes,10:00:00,urbana,vias publicas,no reportado,a pie,a pie,50,masculino,soltero,colombia,empleado publico,no reportado,superior,76001000
2012-09-25,valle,cali (ct),martes,11:45:00,urbana,restaurantes,contundentes,a pie,a pie,66,masculino,union libre,colombia,pensionado,no reportado,secundaria,76001000
2012-09-25,valle,cali (ct),martes,16:00:00,rural,vias publicas,arma de fuego,a pie,a pie,21,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-09-25,valle,cali (ct),martes,16:00:00,urbana,vias publicas,no reportado,a pie,a pie,52,masculino,casado,colombia,empleado particular,no reportado,primaria,76001000
2012-09-26,valle,cali (ct),miercoles,06:30:00,urbana,vias publicas,arma de fuego,a pie,a pie,30,femenino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2012-09-26,valle,cali (ct),miercoles,09:00:00,urbana,casas de habitacion,no reportado,no reportado,no reportado,64,femenino,viudo,colombia,desempleado,no reportado,secundaria,76001000
2012-09-26,valle,cali (ct),miercoles,09:00:00,urbana,vias publicas,no reportado,a pie,a pie,70,masculino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-09-26,valle,cali (ct),miercoles,10:00:00,urbana,casas de habitacion,no reportado,no reportado,a pie,44,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-09-26,valle,cali (ct),miercoles,11:05:00,urbana,vias publicas,no reportado,a pie,a pie,33,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-09-26,valle,cali (ct),miercoles,18:00:00,rural,vias publicas,no reportado,no reportado,no reportado,43,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-09-26,valle,cali (ct),miercoles,20:30:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,62,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-09-27,valle,cali (ct),jueves,20:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,57,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-09-28,valle,cali (ct),viernes,10:00:00,urbana,carceles,no reportado,a pie,a pie,36,masculino,union libre,colombia,empleado publico,guardian,secundaria,76001000
2012-09-28,valle,cali (ct),viernes,15:28:00,urbana,casas de habitacion,no reportado,no reportado,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2012-09-29,valle,cali (ct),sabado,10:00:00,urbana,vias publicas,no reportado,a pie,a pie,37,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-09-29,valle,cali (ct),sabado,11:30:00,urbana,almacenes,arma de fuego,a pie,a pie,21,femenino,union libre,colombia,comerciante,no reportado,tecnico,76001000
2012-09-29,valle,cali (ct),sabado,16:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,46,masculino,casado,colombia,independiente,no reportado,tecnico,76001000
2012-09-30,valle,cali (ct),domingo,12:00:00,urbana,vias publicas,no reportado,a pie,a pie,30,femenino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-10-02,valle,cali (ct),martes,09:30:00,urbana,"colegios, escuelas",contundentes,a pie,a pie,35,femenino,casado,colombia,independiente,no reportado,superior,76001000
2012-10-02,valle,cali (ct),martes,10:00:00,urbana,dentro de la vivienda,no reportado,no reportado,no reportado,19,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-10-04,valle,cali (ct),jueves,08:30:00,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,26,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-10-05,valle,cali (ct),viernes,13:00:00,urbana,"colegios, escuelas",arma de fuego,a pie,a pie,56,masculino,casado,colombia,independiente,no reportado,primaria,76001000
2012-10-10,valle,cali (ct),miercoles,07:10:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,65,masculino,casado,colombia,comerciante,no reportado,superior,76001000
2012-10-13,valle,cali (ct),sabado,12:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,47,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2012-10-15,valle,cali (ct),lunes,11:30:00,urbana,vias publicas,sin empleo de armas,a pie,a pie,21,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-10-15,valle,cali (ct),lunes,21:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,23,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-10-16,valle,cali (ct),martes,20:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,16,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2012-10-17,valle,cali (ct),miercoles,09:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,44,masculino,union libre,colombia,desempleado,no reportado,no reportado,76001000
2012-10-23,valle,cali (ct),martes,00:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,25,femenino,soltero,colombia,ama de casa,no reportado,secundaria,76001000
2012-10-24,valle,cali (ct),miercoles,08:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,65,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-10-25,valle,cali (ct),jueves,08:00:00,urbana,casas de habitacion,no reportado,a pie,a pie,47,femenino,viudo,colombia,independiente,no reportado,superior,76001000
2012-10-25,valle,cali (ct),jueves,13:45:00,urbana,vias publicas,arma de fuego,conductor motocicleta,conductor motocicleta,30,masculino,union libre,colombia,empleado policial,policia,secundaria,76001000
2012-10-26,valle,cali (ct),viernes,00:00:00,urbana,vias publicas,contundentes,a pie,a pie,40,masculino,union libre,colombia,comerciante,no reportado,tecnico,76001000
2012-10-26,valle,cali (ct),viernes,13:00:00,urbana,apartamento,contundentes,a pie,a pie,52,masculino,union libre,colombia,educador,licenciado,superior,76001000
2012-10-26,valle,cali (ct),viernes,18:00:00,urbana,casas de habitacion,contundentes,a pie,no reportado,45,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2012-10-26,valle,cali (ct),viernes,20:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,41,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-10-26,valle,cali (ct),viernes,22:00:00,urbana,casas de habitacion,arma de fuego,conductor motocicleta,a pie,39,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-10-27,valle,cali (ct),sabado,19:30:00,urbana,local comercial,arma de fuego,a pie,a pie,31,masculino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2012-10-28,valle,cali (ct),domingo,10:30:00,urbana,casas de habitacion,no reportado,a pie,a pie,26,masculino,casado,colombia,independiente,no reportado,superior,76001000
2012-10-28,valle,cali (ct),domingo,19:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,34,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-10-29,valle,cali (ct),lunes,09:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,42,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2012-10-30,valle,cali (ct),martes,10:09:00,urbana,casas de habitacion,contundentes,a pie,a pie,36,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2012-10-30,valle,cali (ct),martes,16:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,41,femenino,soltero,colombia,ama de casa,no reportado,primaria,76001000
2012-10-31,valle,cali (ct),miercoles,06:45:00,urbana,vias publicas,arma de fuego,conductor motocicleta,a pie,33,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-11-02,valle,cali (ct),viernes,01:00:00,urbana,,arma de fuego,a pie,a pie,28,masculino,union libre,colombia,independiente,no reportado,tecnico,76001000
2012-11-02,valle,cali (ct),viernes,20:20:00,urbana,casas de habitacion,contundentes,a pie,a pie,51,masculino,divorciado,colombia,empleado particular,ingeniero mecanico,superior,76001000
2012-11-03,valle,cali (ct),sabado,12:18:00,urbana,dentro de la vivienda,no reportado,a pie,a pie,12,femenino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-11-03,valle,cali (ct),sabado,22:30:00,urbana,casas de habitacion,no reportado,a pie,a pie,22,femenino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2012-11-04,valle,cali (ct),domingo,00:00:00,urbana,dentro de la vivienda,no reportado,a pie,a pie,41,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-11-04,valle,cali (ct),domingo,12:15:00,rural,vias publicas,no reportado,a pie,a pie,53,masculino,casado,colombia,deportista,no reportado,superior,76001000
2012-11-05,valle,cali (ct),lunes,10:00:00,urbana,vias publicas,no reportado,a pie,a pie,45,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2012-11-05,valle,cali (ct),lunes,20:00:00,urbana,dentro de la vivienda,no reportado,a pie,a pie,45,masculino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-11-06,valle,cali (ct),martes,08:00:00,urbana,vias publicas,no reportado,a pie,a pie,44,femenino,casado,colombia,independiente,no reportado,secundaria,76001000
2012-11-06,valle,cali (ct),martes,14:30:00,urbana,vias publicas,no reportado,a pie,a pie,29,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2012-11-10,valle,cali (ct),sabado,00:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,31,masculino,soltero,colombia,empleado particular,no reportado,superior,76001000
2012-11-16,valle,cali (ct),viernes,09:00:00,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,44,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
2012-11-19,valle,cali (ct),lunes,15:00:00,urbana,dentro de la vivienda,contundentes,a pie,a pie,48,femenino,soltero,colombia,empleado particular,no reportado,superior,76001000
2012-11-20,valle,cali (ct),martes,16:10:00,urbana,vias publicas,contundentes,a pie,a pie,73,femenino,soltero,colombia,independiente,no reportado,no reportado,76001000
2012-11-21,valle,cali (ct),miercoles,16:00:00,urbana,"colegios, escuelas",contundentes,a pie,a pie,16,masculino,soltero,colombia,estudiante,no reportado,secundaria,76001000
2012-11-23,valle,cali (ct),viernes,00:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,49,femenino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2012-11-23,valle,cali (ct),viernes,12:30:00,urbana,vias publicas,contundentes,a pie,a pie,50,masculino,union libre,colombia,empleado particular,no reportado,superior,76001000
2012-11-23,valle,cali (ct),viernes,15:00:00,urbana,vias publicas,contundentes,a pie,a pie,53,femenino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2012-11-23,valle,cali (ct),viernes,17:00:00,urbana,casas de habitacion,arma blanca,a pie,a pie,50,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2012-11-24,valle,cali (ct),sabado,11:17:00,urbana,vias publicas,contundentes,a pie,a pie,32,femenino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-11-24,valle,cali (ct),sabado,15:00:00,urbana,oficinas,contundentes,a pie,a pie,31,femenino,casado,colombia,empleado particular,no reportada,superior,76001000
2012-11-24,valle,cali (ct),sabado,15:00:00,urbana,oficinas,contundentes,a pie,a pie,32,femenino,casado,colombia,empleado particular,no reportada,superior,76001000
2012-11-25,valle,cali (ct),domingo,06:30:00,urbana,vias publicas,contundentes,a pie,a pie,68,masculino,union libre,colombia,independiente,no reportado,tecnico,76001000
2012-11-25,valle,cali (ct),domingo,11:35:00,urbana,vias publicas,contundentes,a pie,a pie,41,femenino,casado,colombia,empleado publico,no reportado,superior,76001000
2012-11-27,valle,cali (ct),martes,16:00:00,urbana,vias publicas,contundentes,a pie,a pie,46,femenino,divorciado,colombia,empleado particular,comunicador socialno reportadoperiodista,superior,76001000
2012-11-28,valle,cali (ct),miercoles,11:00:00,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,20,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-11-28,valle,cali (ct),miercoles,19:33:00,urbana,casas de habitacion,contundentes,a pie,a pie,29,femenino,soltero,colombia,empleado particular,no reportado,superior,76001000
2012-11-29,valle,cali (ct),jueves,19:30:00,urbana,casas de habitacion,contundentes,a pie,a pie,57,femenino,casado,no reportado,comerciante,no reportado,secundaria,76001000
2012-12-01,valle,cali (ct),sabado,17:00:00,urbana,"colegios, escuelas",contundentes,a pie,a pie,38,masculino,casado,colombia,educador,licenciado,superior,76001000
2012-12-04,valle,cali (ct),martes,22:00:00,urbana,casas de habitacion,contundentes,a pie,a pie,54,masculino,casado,colombia,desempleado,no reportado,superior,76001000
2012-12-13,valle,cali (ct),jueves,00:00:00,urbana,centro comercial,arma de fuego,a pie,a pie,24,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2012-12-15,valle,cali (ct),sabado,00:00:00,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,24,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-12-15,valle,cali (ct),sabado,16:00:00,urbana,vias publicas,arma de fuego,a pie,a pie,19,masculino,soltero,colombia,desempleado,no reportado,secundaria,76001000
2012-12-15,valle,cali (ct),sabado,18:30:00,urbana,vias publicas,contundentes,a pie,a pie,32,femenino,casado,colombia,desempleado,no reportado,secundaria,76001000
2012-12-16,valle,cali (ct),domingo,10:00:00,urbana,local comercial,arma de fuego,a pie,a pie,35,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2012-12-23,valle,cali (ct),domingo,12:00:00,urbana,casas de habitacion,arma de fuego,a pie,a pie,19,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2012-12-24,valle,cali (ct),lunes,10:00:00,urbana,casas de habitacion,no reportado,a pie,no reportado,5,femenino,no reportado,colombia,no reporta,no reportado,no reportado,76001000
2012-12-24,valle,cali (ct),lunes,10:00:00,urbana,casas de habitacion,no reportado,a pie,no reportado,no reportado,masculino,no reportado,colombia,no reporta,no reportado,no reportado,76001000
2012-12-25,valle,cali (ct),martes,00:36:00,urbana,casas de habitacion,contundentes,a pie,a pie,23,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
