fecha,departamento,municipio,dia,hora,barrio,zona,clase_sitio,arma_empleada,movil_agresor,movil_victima,edad,sexo,estado_civil,pais_nace,clase_empleado,profesion,escolaridad,codigo_dane
2010-10-20,valle,cali (ct),miercoles,17:15:00,la campina e2,urbana,casas de habitacion,cortantes,a pie,a pie,22,femenino,union libre,colombia,estudiante,no reportado,superior,76001000
2010-10-21,valle,cali (ct),jueves,12:00:00,ciudad jardin e22,urbana,casas de habitacion,arma de fuego,a pie,a pie,64,femenino,viudo,colombia,empleado particular,no reportado,secundaria,76001000
2010-10-21,valle,cali (ct),jueves,12:30:00,la nueva base e8,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,44,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-10-21,valle,cali (ct),jueves,13:00:00,ciudad jardin e22,urbana,casas de habitacion,arma de fuego,a pie,a pie,62,femenino,viudo,colombia,independiente,no reportado,secundaria,76001000
2010-10-21,valle,cali (ct),jueves,17:00:00,pance e22,urbana,casa en conjunto cerrado,sin empleo de armas,a pie,a pie,56,femenino,casado,colombia,ama de casa,no reportado,secundaria,76001000
2010-10-21,valle,cali (ct),jueves,20:15:00,la flora e2,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,43,masculino,soltero,colombia,independiente,no reportado,tecnico,76001000
2010-10-22,valle,cali (ct),viernes,12:00:00,el penon e3,urbana,casas de habitacion,cortantes,a pie,a pie,31,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-10-22,valle,cali (ct),viernes,19:50:00,caney e17,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,47,femenino,soltero,colombia,independiente,contador publico,superior,76001000
2010-10-22,valle,cali (ct),viernes,21:00:00,ciudadela paso ancho e17,urbana,casas de habitacion,cortantes,a pie,a pie,49,femenino,casado,colombia,comerciante,no reportado,superior,76001000
2010-10-23,valle,cali (ct),sabado,00:30:00,santa isabel e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,50,masculino,casado,colombia,empleado publico,no reportado,superior,76001000
2010-10-24,valle,cali (ct),domingo,15:00:00,santa teresita e2,urbana,casas de habitacion,arma de fuego,a pie,a pie,55,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-10-24,valle,cali (ct),domingo,16:30:00,villa san marcos e14,urbana,casas de habitacion,cortantes,a pie,a pie,26,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-10-24,valle,cali (ct),domingo,19:15:00,quintas de salomia e6,urbana,casas de habitacion,contundentes,a pie,a pie,35,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-10-25,valle,cali (ct),lunes,19:30:00,el refugio e19,urbana,apartamento,contundentes,a pie,a pie,35,masculino,union libre,colombia,empleado particular,ingeniero industrial,superior,76001000
2010-10-25,valle,cali (ct),lunes,20:30:00,potrero grande e21,urbana,casas de habitacion,cortantes,a pie,a pie,33,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-10-26,valle,cali (ct),martes,11:30:00,palmeras del norte  e5,urbana,apartamento,contundentes,a pie,a pie,49,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-10-26,valle,cali (ct),martes,17:00:00,el troncal e8,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,76,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-10-26,valle,cali (ct),martes,17:00:00,san judas tadeo i e10,urbana,casas de habitacion,cortantes,a pie,a pie,28,femenino,soltero,colombia,independiente,no reportado,tecnico,76001000
2010-10-26,valle,cali (ct),martes,20:00:00,san judas tadeo ii e10,urbana,dentro de la vivienda,contundentes,a pie,a pie,28,femenino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-10-26,valle,cali (ct),martes,20:30:00,valle del lili e17,urbana,casa en conjunto cerrado,contundentes,a pie,a pie,38,femenino,soltero,colombia,independiente,economista,superior,76001000
2010-10-27,valle,cali (ct),miercoles,02:45:00,colseguros andes e10,urbana,casas de habitacion,arma de fuego,a pie,a pie,22,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2010-10-27,valle,cali (ct),miercoles,08:40:00,20 de julio e11,urbana,casas de habitacion,cortantes,a pie,a pie,45,femenino,union libre,colombia,independiente,no reportado,superior,76001000
2010-10-27,valle,cali (ct),miercoles,19:00:00,caney e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,24,masculino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2010-10-27,valle,cali (ct),miercoles,22:50:00,caney e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,30,masculino,soltero,no reportado,comerciante,no reportado,secundaria,76001000
2010-10-28,valle,cali (ct),jueves,00:00:00,granada e2,urbana,casas de habitacion,cortantes,a pie,a pie,70,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,12:00:00,el ingenio e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,30,femenino,casado,no reportado,independiente,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,12:00:00,quintas del sol e14,urbana,casas de habitacion,cortantes,a pie,a pie,33,femenino,soltero,no reportado,desempleado,no reportado,secundaria,76001000
2010-10-28,valle,cali (ct),jueves,13:00:00,el ingenio e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,58,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,13:30:00,el ingenio e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,63,masculino,separado,colombia,comerciante,no reportado,secundaria,76001000
2010-10-28,valle,cali (ct),jueves,14:00:00,el ingenio e17,urbana,casas de habitacion,cortantes,a pie,a pie,42,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,14:00:00,el ingenio e17,urbana,casas de habitacion,cortantes,a pie,a pie,46,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,14:00:00,el ingenio e17,urbana,casas de habitacion,cortantes,a pie,a pie,56,femenino,viudo,colombia,independiente,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,15:30:00,urb. colseguros e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,72,femenino,union libre,colombia,independiente,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,15:50:00,granada e2,urbana,casas de habitacion,contundentes,a pie,a pie,29,femenino,soltero,colombia,empleado particular,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,15:50:00,granada e2,urbana,casas de habitacion,contundentes,a pie,a pie,64,masculino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,17:00:00,san luis e6,urbana,casas de habitacion,cortantes,a pie,a pie,44,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-10-28,valle,cali (ct),jueves,20:00:00,el ingenio e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,47,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-10-28,valle,cali (ct),jueves,21:00:00,el ingenio e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,29,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-10-29,valle,cali (ct),viernes,10:00:00,ciudad de los alamos e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,24,femenino,soltero,colombia,independiente,no reportado,tecnico,76001000
2010-10-29,valle,cali (ct),viernes,19:00:00,brisas del limonar e16,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,63,masculino,casado,colombia,desempleado,no reportado,secundaria,76001000
2010-10-30,valle,cali (ct),sabado,00:00:00,alfonso lopez i e7,urbana,casas de habitacion,arma de fuego,a pie,a pie,31,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-10-30,valle,cali (ct),sabado,03:00:00,cgto montebello e1,urbana,casas de habitacion,cortantes,a pie,a pie,28,femenino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-10-30,valle,cali (ct),sabado,10:00:00,el limonar e17,urbana,casa en conjunto cerrado,sin empleo de armas,a pie,a pie,52,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-10-30,valle,cali (ct),sabado,11:10:00,ciudad de los alamos e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,64,femenino,soltero,no reportado,educador,no reportado,superior,76001000
2010-10-30,valle,cali (ct),sabado,15:00:00,la flora e2,urbana,casas de habitacion,arma de fuego,a pie,a pie,68,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-10-30,valle,cali (ct),sabado,19:15:00,la flora e2,urbana,casas de habitacion,arma de fuego,a pie,a pie,68,masculino,casado,colombia,empleado salud,no reportado,superior,76001000
2010-10-30,valle,cali (ct),sabado,23:00:00,melendez e18,urbana,casas de habitacion,arma de fuego,a pie,a pie,49,masculino,casado,colombia,independiente,no reportado,secundaria,76001000
2010-10-31,valle,cali (ct),domingo,03:00:00,el ingenio e17,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,35,femenino,separado,colombia,independiente,arquitecto,superior,76001000
2010-10-31,valle,cali (ct),domingo,09:00:00,los libertadores e3,urbana,casas de habitacion,cortantes,a pie,a pie,67,masculino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-10-31,valle,cali (ct),domingo,20:30:00,prados del norte e2,urbana,casas de habitacion,arma de fuego,a pie,a pie,29,femenino,union libre,colombia,desempleado,no reportado,secundaria,76001000
2010-10-31,valle,cali (ct),domingo,20:30:00,prados del norte e2,urbana,casas de habitacion,arma de fuego,a pie,a pie,33,femenino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-10-31,valle,cali (ct),domingo,20:30:00,prados del norte e2,urbana,casas de habitacion,arma de fuego,a pie,a pie,34,femenino,casado,colombia,desempleado,no reportado,secundaria,76001000
2010-11-01,valle,cali (ct),lunes,16:30:00,valle del lili e17,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,45,femenino,casado,colombia,empleado publico,licenciado,superior,76001000
2010-11-01,valle,cali (ct),lunes,19:10:00,la flora e2,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,45,masculino,casado,no reportado,independiente,no reportado,secundaria,76001000
2010-11-01,valle,cali (ct),lunes,19:35:00,melendez e18,urbana,casas de habitacion,contundentes,a pie,a pie,62,masculino,union libre,colombia,independiente,no reportado,primaria,76001000
2010-11-01,valle,cali (ct),lunes,21:30:00,santa barbara e5,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,45,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-11-01,valle,cali (ct),lunes,22:00:00,santa monica residencial e2,urbana,casas de habitacion,arma de fuego,a pie,a pie,31,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-11-02,valle,cali (ct),martes,09:00:00,canaveralejo guadalupe e19,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,29,masculino,soltero,colombia,independiente,administrador de empresas,superior,76001000
2010-11-02,valle,cali (ct),martes,11:00:00,santa clara e10,urbana,casas de habitacion,cortantes,a pie,a pie,31,femenino,soltero,colombia,comerciante,no reportado,secundaria,76001000
2010-11-02,valle,cali (ct),martes,15:00:00,el ingenio e17,urbana,casas de habitacion,cortantes,a pie,a pie,63,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-03,valle,cali (ct),miercoles,10:00:00,champagnat e19,urbana,casas de habitacion,cortantes,a pie,a pie,40,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-03,valle,cali (ct),miercoles,10:00:00,el limonar e17,urbana,casas de habitacion,cortantes,a pie,a pie,26,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-11-03,valle,cali (ct),miercoles,19:00:00,oasis de comfandi e6,urbana,casas de habitacion,arma de fuego,a pie,a pie,26,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2010-11-04,valle,cali (ct),jueves,12:00:00,cristobal colon e10,urbana,casas de habitacion,cortantes,a pie,a pie,53,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-11-04,valle,cali (ct),jueves,19:00:00,el cortijo e20,urbana,casas de habitacion,contundentes,a pie,a pie,30,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2010-11-04,valle,cali (ct),jueves,23:00:00,los cambulos e19,urbana,apartamento,contundentes,a pie,a pie,32,masculino,soltero,colombia,independiente,abogado,superior,76001000
2010-11-05,valle,cali (ct),viernes,00:00:00,tequendama e19,urbana,casas de habitacion,cortantes,a pie,a pie,56,masculino,soltero,no reportado,comerciante,no reportado,tecnico,76001000
2010-11-05,valle,cali (ct),viernes,11:15:00,palmeras del norte  e5,urbana,casas de habitacion,arma de fuego,a pie,a pie,54,femenino,casado,colombia,ama de casa,no reportado,secundaria,76001000
2010-11-05,valle,cali (ct),viernes,14:00:00,valle del lili e17,urbana,casas de habitacion,cortantes,a pie,a pie,38,masculino,casado,no reportado,empleado policial,policia,superior,76001000
2010-11-05,valle,cali (ct),viernes,15:30:00,ciudad capri e17,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,40,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2010-11-05,valle,cali (ct),viernes,16:00:00,vipasa e2,urbana,dentro de la vivienda,arma de fuego,vehiculo,a pie,42,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-11-05,valle,cali (ct),viernes,16:00:00,vipasa e2,urbana,dentro de la vivienda,arma de fuego,vehiculo,a pie,62,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-11-05,valle,cali (ct),viernes,18:30:00,caney e17,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,47,femenino,soltero,colombia,empleado particular,administrador de empresas,superior,76001000
2010-11-06,valle,cali (ct),sabado,18:30:00,la hacienda e17,urbana,casas de habitacion,cortantes,a pie,a pie,52,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-06,valle,cali (ct),sabado,18:50:00,,urbana,casas de habitacion,arma de fuego,a pie,a pie,43,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-06,valle,cali (ct),sabado,23:00:00,valle del lili e17,urbana,apartamento en conjunto cerrado,contundentes,a pie,a pie,50,masculino,casado,colombia,independiente,contador publico,superior,76001000
2010-11-07,valle,cali (ct),domingo,13:30:00,prados del limonar e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,75,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-11-07,valle,cali (ct),domingo,20:00:00,,urbana,casas de habitacion,contundentes,a pie,a pie,55,femenino,casado,colombia,empleado publico,ingeniero,superior,76001000
2010-11-07,valle,cali (ct),domingo,20:30:00,nueva tequendama e19,urbana,casas de habitacion,contundentes,a pie,a pie,29,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-11-07,valle,cali (ct),domingo,22:50:00,el bosque e2,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,39,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-11-08,valle,cali (ct),lunes,17:20:00,miraflores e19,urbana,apartamento,arma de fuego,a pie,a pie,39,masculino,soltero,colombia,empleado publico,licenciado,superior,76001000
2010-11-08,valle,cali (ct),lunes,18:30:00,ciudad 2000 e16,urbana,casas de habitacion,arma de fuego,a pie,a pie,57,masculino,casado,colombia,empleado publico,no reportado,superior,76001000
2010-11-09,valle,cali (ct),martes,10:30:00,pance e22,urbana,casa en conjunto cerrado,arma de fuego,a pie,a pie,43,femenino,casado,colombia,empleado salud,medico,superior,76001000
2010-11-09,valle,cali (ct),martes,16:00:00,el refugio e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,29,masculino,soltero,colombia,independiente,no reportado,primaria,76001000
2010-11-09,valle,cali (ct),martes,18:45:00,prados del norte e2,urbana,dentro de la vivienda,sin empleo de armas,vehiculo,a pie,67,femenino,separado,colombia,ama de casa,no reportado,secundaria,76001000
2010-11-10,valle,cali (ct),miercoles,13:40:00,los libertadores e3,urbana,casas de habitacion,cortantes,a pie,a pie,28,masculino,union libre,colombia,independiente,no reportado,tecnico,76001000
2010-11-10,valle,cali (ct),miercoles,14:30:00,santa fe e8,urbana,casas de habitacion,arma de fuego,a pie,a pie,25,femenino,soltero,colombia,independiente,no reportado,tecnico,76001000
2010-11-10,valle,cali (ct),miercoles,19:30:00,santa rita e2,urbana,casas de habitacion,cortantes,a pie,a pie,29,femenino,soltero,colombia,independiente,no reportado,superior,76001000
2010-11-11,valle,cali (ct),jueves,09:30:00,caney e17,urbana,casas de habitacion,cortantes,a pie,a pie,30,masculino,soltero,colombia,independiente,no reportado,superior,76001000
2010-11-11,valle,cali (ct),jueves,10:15:00,pance e22,urbana,casas de habitacion,arma de fuego,a pie,a pie,41,masculino,union libre,no reportado,empleado particular,no reportado,secundaria,76001000
2010-11-11,valle,cali (ct),jueves,13:00:00,santa elena e10,urbana,casas de habitacion,arma de fuego,a pie,a pie,29,femenino,casado,colombia,independiente,tecnico en mercadeo,superior,76001000
2010-11-11,valle,cali (ct),jueves,16:00:00,versalles e2,urbana,casas de habitacion,cortantes,a pie,a pie,39,femenino,casado,colombia,independiente,contador publico,superior,76001000
2010-11-11,valle,cali (ct),jueves,16:30:00,el ingenio e17,urbana,casas de habitacion,arma de fuego,a pie,a pie,57,femenino,casado,no reportado,ama de casa,no reportado,secundaria,76001000
2010-11-11,valle,cali (ct),jueves,17:30:00,valle del lili e17,urbana,casas de habitacion,contundentes,a pie,a pie,40,masculino,casado,colombia,empleado particular,no reportado,tecnico,76001000
2010-11-11,valle,cali (ct),jueves,19:20:00,municipal e8,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,44,masculino,union libre,colombia,independiente,no reportado,superior,76001000
2010-11-11,valle,cali (ct),jueves,20:50:00,el ingenio e17,urbana,casas de habitacion,cortantes,a pie,a pie,34,masculino,casado,no reportado,comerciante,no reportado,secundaria,76001000
2010-11-12,valle,cali (ct),viernes,00:00:00,la cascada e19,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,33,masculino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2010-11-12,valle,cali (ct),viernes,03:00:00,,rural,dentro de la vivienda,cortantes,a pie,a pie,38,femenino,soltero,no reportado,independiente,no reportado,secundaria,76001000
2010-11-12,valle,cali (ct),viernes,06:30:00,el poblado i e13,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,30,femenino,union libre,colombia,empleado particular,no reportado,primaria,76001000
2010-11-13,valle,cali (ct),sabado,10:00:00,municipal e8,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,48,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2010-11-13,valle,cali (ct),sabado,18:00:00,las acacias e10,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,42,masculino,union libre,colombia,empleado particular,no reportado,secundaria,76001000
2010-11-14,valle,cali (ct),domingo,18:30:00,pance e22,rural,casas de habitacion,arma de fuego,a pie,a pie,51,masculino,casado,colombia,empleado particular,medico veterinario,superior,76001000
2010-11-15,valle,cali (ct),lunes,04:00:00,versalles e2,urbana,casas de habitacion,cortantes,a pie,a pie,47,femenino,casado,colombia,comerciante,no reportado,superior,76001000
2010-11-15,valle,cali (ct),lunes,12:00:00,la flora e2,urbana,casas de habitacion,contundentes,a pie,a pie,83,masculino,casado,colombia,independiente,medico veterinario,superior,76001000
2010-11-15,valle,cali (ct),lunes,13:00:00,siete de agosto e7,urbana,casas de habitacion,cortantes,a pie,a pie,60,femenino,viudo,colombia,ama de casa,no reportado,primaria,76001000
2010-11-15,valle,cali (ct),lunes,20:00:00,ciudad jardin e22,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,44,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-15,valle,cali (ct),lunes,20:00:00,el refugio e19,urbana,casas de habitacion,arma de fuego,a pie,a pie,54,masculino,casado,no reportado,independiente,no reportado,superior,76001000
2010-11-16,valle,cali (ct),martes,16:20:00,los cambulos e19,urbana,apartamento,sin empleo de armas,a pie,a pie,22,femenino,soltero,colombia,estudiante,no reportado,superior,76001000
2010-11-16,valle,cali (ct),martes,18:00:00,torres de confandi e5,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,37,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-17,valle,cali (ct),miercoles,12:00:00,bosques del limonar e17,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,68,masculino,casado,colombia,independiente,no reportado,primaria,76001000
2010-11-17,valle,cali (ct),miercoles,16:00:00,republica israel e16,urbana,dentro de la vivienda,contundentes,a pie,a pie,40,femenino,union libre,colombia,ama de casa,no reportado,secundaria,76001000
2010-11-18,valle,cali (ct),jueves,09:30:00,santa isabel e19,urbana,casas de habitacion,arma de fuego,a pie,a pie,44,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-18,valle,cali (ct),jueves,10:00:00,las acacias e10,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,38,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-18,valle,cali (ct),jueves,12:00:00,,urbana,casas de habitacion,arma de fuego,a pie,a pie,36,masculino,casado,colombia,comerciante,no reportado,superior,76001000
2010-11-18,valle,cali (ct),jueves,19:00:00,nueva floresta e12,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,83,masculino,union libre,no reportado,desempleado,no reportado,primaria,76001000
2010-11-18,valle,cali (ct),jueves,19:30:00,ciudad capri e17,urbana,casas de habitacion,contundentes,a pie,a pie,30,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-11-19,valle,cali (ct),viernes,00:10:00,popular e4,urbana,dentro de la vivienda,arma blanca,a pie,a pie,24,femenino,casado,no reportado,independiente,no reportado,secundaria,76001000
2010-11-19,valle,cali (ct),viernes,10:00:00,,urbana,apartamento,arma de fuego,a pie,a pie,64,masculino,soltero,colombia,desempleado,no reportado,primaria,76001000
2010-11-19,valle,cali (ct),viernes,10:30:00,,urbana,casas de habitacion,cortantes,a pie,a pie,50,masculino,divorciado,colombia,independiente,no reportado,superior,76001000
2010-11-19,valle,cali (ct),viernes,10:45:00,,urbana,casas de habitacion,arma de fuego,a pie,a pie,41,femenino,divorciado,colombia,independiente,no reportado,superior,76001000
2010-11-19,valle,cali (ct),viernes,11:00:00,urb. colseguros e19,urbana,casas de habitacion,arma de fuego,a pie,a pie,59,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-19,valle,cali (ct),viernes,11:36:00,,urbana,apartamento,arma de fuego,a pie,a pie,51,masculino,separado,colombia,empleado particular,no reportado,secundaria,76001000
2010-11-19,valle,cali (ct),viernes,11:36:00,,urbana,apartamento,arma de fuego,a pie,a pie,59,femenino,casado,colombia,empleado particular,no reportado,superior,76001000
2010-11-19,valle,cali (ct),viernes,11:36:00,,urbana,apartamento,arma de fuego,a pie,a pie,61,masculino,soltero,colombia,empleado particular,no reportado,primaria,76001000
2010-11-19,valle,cali (ct),viernes,14:30:00,pampa linda e19,urbana,casas de habitacion,arma de fuego,vehiculo,a pie,46,masculino,casado,colombia,independiente,no reportado,tecnico,76001000
2010-11-19,valle,cali (ct),viernes,20:40:00,caney e17,urbana,casa en conjunto cerrado,contundentes,a pie,a pie,47,masculino,union libre,colombia,empleado particular,ingeniero industrial,superior,76001000
2010-11-20,valle,cali (ct),sabado,05:30:00,obrero e9,urbana,dentro de la vivienda,cortantes,a pie,a pie,57,femenino,viudo,colombia,independiente,no reportado,tecnico,76001000
2010-11-20,valle,cali (ct),sabado,08:00:00,el limonar e17,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,60,femenino,viudo,colombia,independiente,no reportado,primaria,76001000
2010-11-20,valle,cali (ct),sabado,20:30:00,urbanizacion la merced e2,urbana,casas de habitacion,contundentes,a pie,a pie,26,femenino,soltero,colombia,empleado particular,psicologo,superior,76001000
2010-11-21,valle,cali (ct),domingo,06:00:00,vipasa e2,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,76,masculino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-22,valle,cali (ct),lunes,05:20:00,santa anita e17,urbana,apartamento,contundentes,a pie,a pie,41,masculino,casado,colombia,empleado particular,ingeniero mecanico,superior,76001000
2010-11-22,valle,cali (ct),lunes,09:30:00,santa fe e8,urbana,dentro de la vivienda,contundentes,a pie,a pie,40,femenino,union libre,colombia,independiente,no reportado,secundaria,76001000
2010-11-22,valle,cali (ct),lunes,18:00:00,la sultana e20,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,57,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-11-23,valle,cali (ct),martes,22:40:00,nueva tequendama e19,urbana,casas de habitacion,arma de fuego,a pie,a pie,38,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-11-23,valle,cali (ct),martes,22:40:00,nueva tequendama e19,urbana,casas de habitacion,arma de fuego,a pie,a pie,49,femenino,union libre,colombia,comerciante,no reportado,secundaria,76001000
2010-11-24,valle,cali (ct),miercoles,18:00:00,cgto la buitrera e18,rural,casas de habitacion,arma de fuego,a pie,a pie,49,masculino,soltero,colombia,empleado publico,licenciado,superior,76001000
2010-11-24,valle,cali (ct),miercoles,19:30:00,pance e22,urbana,dentro de la vivienda,arma blanca,a pie,a pie,41,femenino,casado,colombia,independiente,no reportado,superior,76001000
2010-11-25,valle,cali (ct),jueves,10:00:00,el retiro e15,urbana,dentro de la vivienda,arma blanca,a pie,a pie,31,masculino,casado,no reportado,empleado particular,no reportado,secundaria,76001000
2010-11-25,valle,cali (ct),jueves,17:00:00,marroquin i e14,urbana,casas de habitacion,contundentes,a pie,a pie,49,femenino,union libre,colombia,ama de casa,no reportado,primaria,76001000
2010-11-26,valle,cali (ct),viernes,11:00:00,el guabal e10,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,19,masculino,soltero,colombia,independiente,no reportado,secundaria,76001000
2010-11-26,valle,cali (ct),viernes,13:00:00,valle del lili e17,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,52,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-11-27,valle,cali (ct),sabado,14:30:00,santa anita e17,urbana,apartamento en conjunto cerrado,sin empleo de armas,a pie,a pie,68,masculino,separado,colombia,independiente,abogado,superior,76001000
2010-11-27,valle,cali (ct),sabado,15:15:00,porvenir e4,urbana,casas de habitacion,contundentes,a pie,a pie,33,masculino,union libre,no reportado,comerciante,no reportado,secundaria,76001000
2010-11-28,valle,cali (ct),domingo,07:00:00,,urbana,salon comunal,sin empleo de armas,a pie,a pie,46,masculino,divorciado,colombia,independiente,no reportado,superior,76001000
2010-11-28,valle,cali (ct),domingo,11:00:00,terron colorado e1,urbana,dentro de la vivienda,sin empleo de armas,a pie,a pie,51,femenino,soltero,colombia,independiente,no reportado,primaria,76001000
2010-11-28,valle,cali (ct),domingo,15:00:00,alfonso lopez i e7,urbana,dentro de la vivienda,arma blanca,a pie,a pie,42,femenino,union libre,colombia,independiente,no reportado,primaria,76001000
2010-11-28,valle,cali (ct),domingo,18:40:00,bretana e9,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,45,masculino,casado,colombia,empleado particular,no reportado,secundaria,76001000
2010-11-28,valle,cali (ct),domingo,22:40:00,el gran limonar e17,urbana,casas de habitacion,contundentes,a pie,a pie,34,masculino,casado,colombia,empleado particular,administrador de empresas,superior,76001000
2010-11-29,valle,cali (ct),lunes,16:00:00,simon bolivar e8,urbana,casas de habitacion,sin empleo de armas,a pie,a pie,47,masculino,soltero,colombia,empleado particular,no reportado,secundaria,76001000
2010-11-29,valle,cali (ct),lunes,16:30:00,villa del sur e11,urbana,dentro de la vivienda,arma de fuego,a pie,a pie,45,masculino,casado,colombia,comerciante,no reportado,secundaria,76001000
